ICD_CODE,vocabulary_id,ICD_string,PheCode,Phenotype,category,category_string
070.4,ICD9CM,Other specified viral hepatitis with hepatic coma,ID_054,Hepatovirus,01,Infections
573.1,ICD9CM,Hepatitis in viral diseases classified elsewhere,ID_054,Hepatovirus,01,Infections
070.1,ICD9CM,Viral hepatitis A without mention of hepatic coma,ID_054.1,Hepatitis A,01,Infections
070.0,ICD9CM,Viral hepatitis A with hepatic coma,ID_054.1,Hepatitis A,01,Infections
070.3,ICD9CM,Viral hepatitis B without mention of hepatic coma,ID_054.2,Hepatitis B,01,Infections
070.30,ICD9CM,"Viral hepatitis B without mention of hepatic coma, acute or unspecified, without mention of hepatitis delta",ID_054.2,Hepatitis B,01,Infections
070.2,ICD9CM,Viral hepatitis B with hepatic coma,ID_054.2,Hepatitis B,01,Infections
070.32,ICD9CM,"Viral hepatitis B without mention of hepatic coma, chronic, without mention of hepatitis delta",ID_054.2,Hepatitis B,01,Infections
070.22,ICD9CM,"Viral hepatitis B with hepatic coma, chronic, without mention of hepatitis delta",ID_054.2,Hepatitis B,01,Infections
070.20,ICD9CM,"Viral hepatitis B with hepatic coma, acute or unspecified, without mention of hepatitis delta",ID_054.2,Hepatitis B,01,Infections
070.21,ICD9CM,"Viral hepatitis B with hepatic coma, acute or unspecified, with hepatitis delta",ID_054.21,Hepatitis B with delta,01,Infections
070.42,ICD9CM,Hepatitis delta without mention of active hepatitis B disease with hepatic coma,ID_054.21,Hepatitis B with delta,01,Infections
070.31,ICD9CM,"Viral hepatitis B without mention of hepatic coma, acute or unspecified, with hepatitis delta",ID_054.21,Hepatitis B with delta,01,Infections
070.33,ICD9CM,"Viral hepatitis B without mention of hepatic coma, chronic, with hepatitis delta",ID_054.21,Hepatitis B with delta,01,Infections
070.52,ICD9CM,Hepatitis delta without mention of active hepatitis B disease or hepatic coma,ID_054.21,Hepatitis B with delta,01,Infections
070.23,ICD9CM,"Viral hepatitis B with hepatic coma, chronic, with hepatitis delta",ID_054.21,Hepatitis B with delta,01,Infections
070.7,ICD9CM,Unspecified viral hepatitis C,ID_054.3,Hepatitis C,01,Infections
070.70,ICD9CM,Unspecified viral hepatitis C without hepatic coma,ID_054.3,Hepatitis C,01,Infections
070.71,ICD9CM,Unspecified viral hepatitis C with hepatic coma,ID_054.3,Hepatitis C,01,Infections
070.54,ICD9CM,Chronic hepatitis C without mention of hepatic coma,ID_054.31,Chronic hepatitis C,01,Infections
070.44,ICD9CM,Chronic hepatitis C with hepatic coma,ID_054.31,Chronic hepatitis C,01,Infections
070.41,ICD9CM,Acute hepatitis C with hepatic coma,ID_054.32,Acute hepatitis C,01,Infections
070.51,ICD9CM,Acute hepatitis C without mention of hepatic coma,ID_054.32,Acute hepatitis C,01,Infections
070.43,ICD9CM,Hepatitis E with hepatic coma,ID_054.5,Hepatitis E,01,Infections
070.53,ICD9CM,Hepatitis E without mention of hepatic coma,ID_054.5,Hepatitis E,01,Infections
999.0,ICD9CM,Generalized vaccinia as a complication of medical care not elsewhere classified,ID_055,Poxvirus,01,Infections
059.21,ICD9CM,Tanapox,ID_055,Poxvirus,01,Infections
059.22,ICD9CM,Yaba monkey tumor virus,ID_055,Poxvirus,01,Infections
059.0,ICD9CM,Other orthopoxvirus infections,ID_055,Poxvirus,01,Infections
059.1,ICD9CM,Other parapoxvirus infections,ID_055,Poxvirus,01,Infections
059.10,ICD9CM,"Parapoxvirus infection, unspecified",ID_055,Poxvirus,01,Infections
059,ICD9CM,Other poxvirus infections,ID_055,Poxvirus,01,Infections
059.9,ICD9CM,Poxvirus infection NOS,ID_055,Poxvirus,01,Infections
059.8,ICD9CM,Other poxvirus infections,ID_055,Poxvirus,01,Infections
059.09,ICD9CM,Other orthopoxvirus infection,ID_055,Poxvirus,01,Infections
059.01,ICD9CM,Monkeypox,ID_055,Poxvirus,01,Infections
059.00,ICD9CM,"Orthopoxvirus infection, unspecified",ID_055,Poxvirus,01,Infections
059.20,ICD9CM,"Yatapoxvirus infection, unspecified",ID_055,Poxvirus,01,Infections
050.1,ICD9CM,Alastrim,ID_055,Poxvirus,01,Infections
051.9,ICD9CM,Paravaccinia NOS,ID_055,Poxvirus,01,Infections
051.2,ICD9CM,Contagious pustular dermatitis,ID_055,Poxvirus,01,Infections
051.1,ICD9CM,Pseudocowpox,ID_055,Poxvirus,01,Infections
051.01,ICD9CM,Cowpox,ID_055,Poxvirus,01,Infections
051.0,ICD9CM,Cowpox and vaccinia not from vaccination,ID_055,Poxvirus,01,Infections
051,ICD9CM,Cowpox and paravaccinia,ID_055,Poxvirus,01,Infections
050.9,ICD9CM,Smallpox NOS,ID_055,Poxvirus,01,Infections
050.2,ICD9CM,Modified smallpox,ID_055,Poxvirus,01,Infections
050.0,ICD9CM,Variola major,ID_055,Poxvirus,01,Infections
059.12,ICD9CM,Sealpox,ID_055,Poxvirus,01,Infections
059.11,ICD9CM,Bovine stomatitis,ID_055,Poxvirus,01,Infections
051.02,ICD9CM,Vaccinia not from vaccination,ID_055,Poxvirus,01,Infections
050,ICD9CM,Smallpox,ID_055,Poxvirus,01,Infections
059.2,ICD9CM,Yatapoxvirus infections,ID_055,Poxvirus,01,Infections
059.19,ICD9CM,Other parapoxvirus infections,ID_055,Poxvirus,01,Infections
078.0,ICD9CM,Molluscum contagiosum,ID_055.1,Molluscum contagiosum,01,Infections
795.15,ICD9CM,Vaginal high risk human papillomavirus (HPV) DNA test positive,ID_056,Human papillomavirus,01,Infections
795.05,ICD9CM,Cervical high risk human papillomavirus (HPV) DNA test positive,ID_056,Human papillomavirus,01,Infections
796.75,ICD9CM,Anal high risk human papillomavirus (HPV) DNA test positive,ID_056,Human papillomavirus,01,Infections
078.19,ICD9CM,Other specified viral warts,ID_056,Human papillomavirus,01,Infections
078.1,ICD9CM,Viral warts,ID_056,Human papillomavirus,01,Infections
079.4,ICD9CM,Human papillomavirus infection in conditions classified elsewhere and of unspecified site,ID_056,Human papillomavirus,01,Infections
078.10,ICD9CM,"Viral warts, unspecified",ID_056,Human papillomavirus,01,Infections
078.12,ICD9CM,Plantar wart,ID_056.1,Plantar wart,01,Infections
078.11,ICD9CM,Condyloma acuminatum,ID_056.2,Anogenital (venereal) warts,01,Infections
079.5,ICD9CM,Retrovirus infection in conditions classified elsewhere and of unspecified site,ID_057,Retrovirus,01,Infections
079.50,ICD9CM,Unspecified Retrovirus infection in conditions classified elsewhere and of unspecified site,ID_057,Retrovirus,01,Infections
079.51,ICD9CM,"Human T-cell lymphotrophic virus, type I [HTLV-I] infection in conditions classified elsewhere and of unspecified site",ID_057,Retrovirus,01,Infections
079.52,ICD9CM,"Human T-cell lymphotrophic virus, type II [HTLV-II] infection in conditions classified elsewhere and of unspecified site",ID_057,Retrovirus,01,Infections
079.59,ICD9CM,Other specified retrovirus infection in conditions classified elsewhere and of unspecified site,ID_057,Retrovirus,01,Infections
043.1,ICD9CM,HIV causing specified diseases of the central nervous system,ID_057.1,Human immunodeficiency virus,01,Infections
043.0,ICD9CM,HIV causing lymphandenopathy,ID_057.1,Human immunodeficiency virus,01,Infections
043,ICD9CM,HIV causing other specified conditions,ID_057.1,Human immunodeficiency virus,01,Infections
043.2,ICD9CM,HIV causing other disorders involving the immune mechanism,ID_057.1,Human immunodeficiency virus,01,Infections
043.3,ICD9CM,HIV causing other specified conditions,ID_057.1,Human immunodeficiency virus,01,Infections
043.9,ICD9CM,Acquired immunodeficiency syndrome-related complex with or without other conditions,ID_057.1,Human immunodeficiency virus,01,Infections
044,ICD9CM,Other human immunodeficiency virus (HIV) infection,ID_057.1,Human immunodeficiency virus,01,Infections
044.0,ICD9CM,HIV infection causing specified acute infections,ID_057.1,Human immunodeficiency virus,01,Infections
044.9,ICD9CM,"HIV infection not otherwise specified (with or without other conditions not classifiable to 042, 043, 044.0)",ID_057.1,Human immunodeficiency virus,01,Infections
042.9,ICD9CM,Acquired immunodeficiency syndrome with or without other conditions,ID_057.1,Human immunodeficiency virus,01,Infections
042.2,ICD9CM,HIV infection with specified malignant neoplasms,ID_057.1,Human immunodeficiency virus,01,Infections
042.1,ICD9CM,HIV infection causing other specified infections,ID_057.1,Human immunodeficiency virus,01,Infections
042.0,ICD9CM,HIV infection with certain specified infections,ID_057.1,Human immunodeficiency virus,01,Infections
042,ICD9CM,Human immunodeficiency virus [HIV] disease,ID_057.1,Human immunodeficiency virus,01,Infections
079.53,ICD9CM,"Human immunodeficiency virus, type 2 [HIV-2] infection in conditions classified elsewhere and of unspecified site",ID_057.1,Human immunodeficiency virus,01,Infections
V08,ICD9CM,Asymptomatic human immunodeficiency virus [HIV] infection status,ID_057.1,Human immunodeficiency virus,01,Infections
079.6,ICD9CM,Respiratory syncytial virus (RSV) infection in conditions classified elsewhere and of unspecified site,ID_058.1,Respiratory syncytial virus,01,Infections
480.1,ICD9CM,Pneumonia due to respiratory syncytial virus,ID_058.1,Respiratory syncytial virus,01,Infections
466.11,ICD9CM,Acute bronchiolitis due to respiratory syncytial virus (RSV),ID_058.1,Respiratory syncytial virus,01,Infections
480.3,ICD9CM,Pneumonia due to SARS-associated coronavirus,ID_059,Coronavirus,01,Infections
079.82,ICD9CM,SARS-associated coronavirus,ID_059,Coronavirus,01,Infections
008.62,ICD9CM,Enteritis due to adenovirus,ID_060,Adenovirus,01,Infections
049.1,ICD9CM,Non-arthropod-borne meningitis due to adenovirus,ID_060,Adenovirus,01,Infections
077.3,ICD9CM,Other adenoviral conjunctivitis,ID_060,Adenovirus,01,Infections
077.2,ICD9CM,Pharyngoconjunctival fever,ID_060,Adenovirus,01,Infections
480.0,ICD9CM,Pneumonia due to adenovirus,ID_060,Adenovirus,01,Infections
077.1,ICD9CM,Epidemic keratoconjunctivitis,ID_060,Adenovirus,01,Infections
079.0,ICD9CM,Adenovirus infection in conditions classified elsewhere and of unspecified site,ID_060,Adenovirus,01,Infections
488,ICD9CM,Influenza due to identified avian influenza virus,ID_061,Influenza virus,01,Infections
488.11,ICD9CM,Influenza due to identified 2009 H1N1 influenza virus with pneumonia,ID_061,Influenza virus,01,Infections
487,ICD9CM,Influenza,ID_061,Influenza virus,01,Infections
488.09,ICD9CM,Influenza due to identified avian influenza virus with other manifestations,ID_061,Influenza virus,01,Infections
487.0,ICD9CM,Influenza with pneumonia,ID_061,Influenza virus,01,Infections
487.1,ICD9CM,Influenza with other respiratory manifestations,ID_061,Influenza virus,01,Infections
487.8,ICD9CM,Influenza with other manifestations,ID_061,Influenza virus,01,Infections
488.19,ICD9CM,Influenza due to identified novel h1n1 influenza virus with other manifestations,ID_061,Influenza virus,01,Infections
488.02,ICD9CM,Influenza due to identified avian influenza virus with other respiratory manifestations,ID_061,Influenza virus,01,Infections
488.12,ICD9CM,Influenza due to identified novel h1n1 influenza virus with other respiratory manifestations,ID_061,Influenza virus,01,Infections
488.01,ICD9CM,Influenza due to identified avian influenza virus with pneumonia,ID_061,Influenza virus,01,Infections
488.0,ICD9CM,Influenza due to identified avian influenza virus,ID_061,Influenza virus,01,Infections
488.1,ICD9CM,Influenza due to identified novel h1n1 influenza virus,ID_061,Influenza virus,01,Infections
488.82,ICD9CM,Influenza due to identified novel influenza A virus with other respiratory manifestations,ID_061.1,Influenza A virus,01,Infections
488.8,ICD9CM,Influenza due to novel influenza a,ID_061.1,Influenza A virus,01,Infections
488.81,ICD9CM,Influenza due to identified novel influenza A virus with pneumonia,ID_061.1,Influenza A virus,01,Infections
488.89,ICD9CM,Influenza due to identified novel influenza A virus with other manifestations,ID_061.1,Influenza A virus,01,Infections
480.2,ICD9CM,Pneumonia due to parainfluenza virus,ID_062,Parainfluenza virus,01,Infections
008.61,ICD9CM,Enteritis due to rotavirus,ID_063,Rotavirus,01,Infections
008.63,ICD9CM,Enteritis due to norwalk virus,ID_064,Norovirus,01,Infections
055.1,ICD9CM,Postmeasles pneumonia,ID_065,Measles virus,01,Infections
055.2,ICD9CM,Postmeasles otitis media,ID_065,Measles virus,01,Infections
055.0,ICD9CM,Postmeasles encephalitis,ID_065,Measles virus,01,Infections
055.79,ICD9CM,Measles with other specified complications,ID_065,Measles virus,01,Infections
055.7,ICD9CM,Measles with other specified complications,ID_065,Measles virus,01,Infections
046.2,ICD9CM,Subacute sclerosing panencephalitis,ID_065,Measles virus,01,Infections
055.71,ICD9CM,Measles keratoconjunctivitis,ID_065,Measles virus,01,Infections
055,ICD9CM,Measles,ID_065,Measles virus,01,Infections
055.8,ICD9CM,Measles complication NOS,ID_065,Measles virus,01,Infections
055.9,ICD9CM,Measles without mention of complication,ID_065,Measles virus,01,Infections
072.72,ICD9CM,Mumps polyneuropathy,ID_066,Orthorubulavirus [Mumps],01,Infections
072.7,ICD9CM,Mumps with other specified complications,ID_066,Orthorubulavirus [Mumps],01,Infections
072.3,ICD9CM,Mumps pancreatitis,ID_066,Orthorubulavirus [Mumps],01,Infections
072.71,ICD9CM,Mumps hepatitis,ID_066,Orthorubulavirus [Mumps],01,Infections
072,ICD9CM,Mumps,ID_066,Orthorubulavirus [Mumps],01,Infections
072.9,ICD9CM,Mumps uncomplicated,ID_066,Orthorubulavirus [Mumps],01,Infections
072.8,ICD9CM,Mumps complication NOS,ID_066,Orthorubulavirus [Mumps],01,Infections
072.79,ICD9CM,Mumps with other specified complications,ID_066,Orthorubulavirus [Mumps],01,Infections
072.1,ICD9CM,Mumps meningitis,ID_066,Orthorubulavirus [Mumps],01,Infections
072.2,ICD9CM,Mumps encephalitis,ID_066,Orthorubulavirus [Mumps],01,Infections
072.0,ICD9CM,Mumps orchitis,ID_066,Orthorubulavirus [Mumps],01,Infections
647.54,ICD9CM,"Rubella, postpartum",ID_067,Rubella,01,Infections
771.0,ICD9CM,Congenital rubella,ID_067,Rubella,01,Infections
647.53,ICD9CM,"Rubella, antepartum",ID_067,Rubella,01,Infections
647.52,ICD9CM,"Rubella of mother, with delivery, with mention of postpartum complication",ID_067,Rubella,01,Infections
647.50,ICD9CM,"Rubella of mother, complicating pregnancy, childbirth, or the puerperium, unspecified as to episode of care",ID_067,Rubella,01,Infections
647.51,ICD9CM,"Rubella of mother, with delivery",ID_067,Rubella,01,Infections
647.5,ICD9CM,"Rubella complicating pregnancy, childbirth, or the puerperium",ID_067,Rubella,01,Infections
056.7,ICD9CM,Rubella with other specified complications,ID_067,Rubella,01,Infections
056.00,ICD9CM,Rubella with unspecified neurological complication,ID_067,Rubella,01,Infections
056.0,ICD9CM,Rubella with neurological complications,ID_067,Rubella,01,Infections
056.8,ICD9CM,Rubella complication NOS,ID_067,Rubella,01,Infections
056.79,ICD9CM,Rubella with other specified complications,ID_067,Rubella,01,Infections
056,ICD9CM,Rubella,ID_067,Rubella,01,Infections
056.09,ICD9CM,Rubella with other neurological complications,ID_067,Rubella,01,Infections
056.9,ICD9CM,Rubella without mention of complication,ID_067,Rubella,01,Infections
056.01,ICD9CM,Encephalomyelitis due to rubella,ID_067,Rubella,01,Infections
061,ICD9CM,Dengue,ID_068,Dengue virus,01,Infections
062,ICD9CM,Mosquito-borne viral encephalitis,ID_069,Other specified viral infections,01,Infections
063,ICD9CM,Tick-borne viral encephalitis,ID_069,Other specified viral infections,01,Infections
062.9,ICD9CM,"Mosquito-borne viral encephalitis, unspecified",ID_069,Other specified viral infections,01,Infections
063.1,ICD9CM,Louping ill,ID_069,Other specified viral infections,01,Infections
062.5,ICD9CM,California encephalitis,ID_069,Other specified viral infections,01,Infections
046.3,ICD9CM,Progressive multifocal leukoencephalopathy,ID_069,Other specified viral infections,01,Infections
008.65,ICD9CM,Enteritis due to calicivirus,ID_069,Other specified viral infections,01,Infections
008.66,ICD9CM,Enteritis due to astrovirus,ID_069,Other specified viral infections,01,Infections
066.2,ICD9CM,Venezuelan equine fever,ID_069,Other specified viral infections,01,Infections
062.3,ICD9CM,St. Louis encephalitis,ID_069,Other specified viral infections,01,Infections
062.4,ICD9CM,Australian encephalitis,ID_069,Other specified viral infections,01,Infections
066.41,ICD9CM,West Nile Fever with encephalitis,ID_069,Other specified viral infections,01,Infections
062.1,ICD9CM,Western equine encephalitis,ID_069,Other specified viral infections,01,Infections
062.2,ICD9CM,Eastern equine encephalitis,ID_069,Other specified viral infections,01,Infections
062.0,ICD9CM,Japanese encephalitis,ID_069,Other specified viral infections,01,Infections
063.2,ICD9CM,Central European encephalitis,ID_069,Other specified viral infections,01,Infections
063.0,ICD9CM,Russian spring-summer [taiga] encephalitis,ID_069,Other specified viral infections,01,Infections
060.0,ICD9CM,Sylvatic yellow fever,ID_069,Other specified viral infections,01,Infections
065.2,ICD9CM,Kyasanur Forest disease,ID_069,Other specified viral infections,01,Infections
078.6,ICD9CM,Hemorrhagic nephrosonephritis,ID_069,Other specified viral infections,01,Infections
078.2,ICD9CM,Sweating fever,ID_069,Other specified viral infections,01,Infections
060,ICD9CM,Yellow fever,ID_069,Other specified viral infections,01,Infections
065.1,ICD9CM,Omsk hemorrhagic fever,ID_069,Other specified viral infections,01,Infections
060.1,ICD9CM,Urban yellow fever,ID_069,Other specified viral infections,01,Infections
078.7,ICD9CM,Arenaviral hemorrhagic fever,ID_069,Other specified viral infections,01,Infections
065,ICD9CM,Arthropod-borne hemorrhagic fever,ID_069,Other specified viral infections,01,Infections
066.49,ICD9CM,West Nile Fever with other complications,ID_069,Other specified viral infections,01,Infections
060.9,ICD9CM,Yellow fever NOS,ID_069,Other specified viral infections,01,Infections
071,ICD9CM,Rabies,ID_069,Other specified viral infections,01,Infections
066.42,ICD9CM,West Nile Fever with other neurologic manifestation,ID_069,Other specified viral infections,01,Infections
066.40,ICD9CM,West Nile fever NOS,ID_069,Other specified viral infections,01,Infections
065.0,ICD9CM,Crimean hemorrhagic fever [CHF Congo virus],ID_069,Other specified viral infections,01,Infections
066.4,ICD9CM,West Nile fever,ID_069,Other specified viral infections,01,Infections
066.0,ICD9CM,Phlebotomus fever,ID_069,Other specified viral infections,01,Infections
079.81,ICD9CM,Hantavirus infection in conditions classified elsewhere and of unspecified site,ID_069,Other specified viral infections,01,Infections
112.85,ICD9CM,Candidal enteritis,ID_070,Candidiasis,01,Infections
112.4,ICD9CM,Candidiasis of lung,ID_070,Candidiasis,01,Infections
112,ICD9CM,Candidiasis,ID_070,Candidiasis,01,Infections
112.3,ICD9CM,Candidiasis of skin and nails,ID_070,Candidiasis,01,Infections
112.2,ICD9CM,Candidiasis of other urogenital sites,ID_070,Candidiasis,01,Infections
112.1,ICD9CM,Candidiasis of vulva and vagina,ID_070,Candidiasis,01,Infections
112.8,ICD9CM,Candidiasis of other specified sites,ID_070,Candidiasis,01,Infections
112.0,ICD9CM,Candidiasis of mouth,ID_070,Candidiasis,01,Infections
112.82,ICD9CM,Candidal otitis externa,ID_070,Candidiasis,01,Infections
112.84,ICD9CM,Candidal esophagitis,ID_070,Candidiasis,01,Infections
112.89,ICD9CM,Other candidiasis of other specified sites,ID_070,Candidiasis,01,Infections
112.9,ICD9CM,Candidiasis of unspecified site,ID_070,Candidiasis,01,Infections
771.7,ICD9CM,Neonatal Candida infection,ID_070,Candidiasis,01,Infections
112.83,ICD9CM,Candidal meningitis,ID_070,Candidiasis,01,Infections
112.81,ICD9CM,Candidal endocarditis,ID_070,Candidiasis,01,Infections
112.5,ICD9CM,Disseminated candidiasis,ID_070.4,Disseminated candidiasis,01,Infections
